product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_volume_cm3,product_density_g_cm3,product_category_name_english,product_department
a37d9bc434c151e3a32418b241a13bf0,perfumaria,56,505,3,400,2400,0.166666597,perfumery,Health_Beauty_Baby
18952a79fa194b9ebff6e058236bc57f,automotivo,54,785,4,3950,14625,0.270085452,auto,Other
eae99ba0d11a9e56ddc878519bdb33b1,esporte_lazer,39,716,2,1280,15312,0.083594561,sports_leisure,Sports_Hobbies_Leisure
60b8232efc6b30822171dff08d6c439f,automotivo,60,762,2,2133,4335,0.492041409,auto,Other
db62a9ee3303c7cbc05a3990eb359ed5,climatizacao,55,1139,4,4853,76479,0.063455327,air_conditioning,Home_Living
f4c3e41f8c0ac64d1be09e1b92327ac0,construcao_ferramentas_construcao,59,339,1,8525,7569,1.126304515,construction_tools_construction,Business_Construction
17b9f231d057710012fe28e5a1ac5186,unknown,,,,10600,48000,0.220833329,unknown,Other
cbdcb07438032e11d74bbb913fbcd8a0,eletronicos,46,1047,2,700,3024,0.231481405,electronics,Electronics_Tech
326a0f5cd9ba675a997b260b0a0c5b6a,moveis_decoracao,63,1774,10,6900,49818,0.138504152,furniture_decor,Home_Living
def347b50c7dcc58410c7d66d14b87b4,brinquedos,36,518,1,517,9240,0.055952375,toys,Sports_Hobbies_Leisure
ab1f9387c0627dd24000bfbc54fdeee0,eletronicos,45,456,1,175,3872,0.045196269,electronics,Electronics_Tech
9b6459fd1853c7e4422ff0bdd8184cb3,unknown,,,,2000,52800,0.037878787,unknown,Other
a87972100f1fa4091a86d6801620656d,brinquedos,16,373,1,300,4851,0.061842906,toys,Sports_Hobbies_Leisure
5aadb280135a6132d14d3d93b5724b69,utilidades_domesticas,59,1786,1,17900,2450,7.306119467,housewares,Home_Living
1c1baeabe25824c8c22b511643852906,beleza_saude,52,577,1,457,3648,0.125274088,health_beauty,Health_Beauty_Baby
46255a421f244cd985f138a63d77d09c,unknown,,,,15500,91800,0.168845314,unknown,Other
d315b738a6e96f4d9710af966cb7cd5b,utilidades_domesticas,58,331,4,300,960,0.312499674,housewares,Home_Living
3bae6cd6874475c1ebf2c5dbca8493fa,esporte_lazer,46,735,1,175,2156,0.081168794,sports_leisure,Sports_Hobbies_Leisure
516ccdc0667fe7e260156d1998ef9546,moveis_escritorio,37,1069,1,7563,113100,0.066870026,office_furniture,Business_Construction
c9b6f0f5e861adc800edb233fc1da1c4,moveis_decoracao,59,1977,3,1450,8349,0.173673473,furniture_decor,Home_Living
a634f634b444139884120ac4915d134d,informatica_acessorios,54,347,2,125,4864,0.025699008,computers_accessories,Electronics_Tech
95203adc728bc74fbd99afc9e303db9f,informatica_acessorios,55,726,2,300,2048,0.146484303,computers_accessories,Electronics_Tech
2e8fa5067f8b1912bd84598e3bb668a0,consoles_games,27,830,1,1000,12000,0.083333326,consoles_games,Electronics_Tech
157c0b6a86cb5823d6d2dd1fa8c5d450,ferramentas_jardim,41,561,1,1450,8064,0.179811486,garden_tools,Home_Living
d3c044bd42d84a79e3b0c42662806a48,esporte_lazer,32,3831,1,150,2816,0.053267027,sports_leisure,Sports_Hobbies_Leisure
4979ccb21aa205c914d9a092cf869e83,moveis_decoracao,48,669,2,14800,40000,0.369999991,furniture_decor,Home_Living
ae17f8265a23421715164ab420b62b36,utilidades_domesticas,43,595,1,1050,27000,0.038888887,housewares,Home_Living
6ee1607bacba780139e7f7fcd316c1d0,utilidades_domesticas,51,127,3,2100,14190,0.147991533,housewares,Home_Living
4a8388d725082add032c3a248d515142,esporte_lazer,19,423,2,450,6144,0.073242176,sports_leisure,Sports_Hobbies_Leisure
cb8cd725d42cb2362a6069f76e50aac6,cama_mesa_banho,60,270,1,6600,48125,0.137142854,bed_bath_table,Home_Living
0e14941c183946f60e3b86585d05f984,utilidades_domesticas,36,339,2,400,9000,0.04444444,housewares,Home_Living
f58e45b16a42a325c144eb2c46a2bc57,unknown,,,,6250,38080,0.164128147,unknown,Other
902ef94ec6b84c1abdc30ac2877a0e95,ferramentas_jardim,60,1015,1,1200,3780,0.317460233,garden_tools,Home_Living
0708f901aa249af77d79c3d14328b3fd,moveis_decoracao,53,676,4,15800,100000,0.157999998,furniture_decor,Home_Living
02f3b0fb0ec2472bd4b9058a860ce6e3,bebes,36,474,1,12050,52500,0.229523805,baby,Health_Beauty_Baby
b4ac82f28d4cd68c12ce7934bebac9c5,informatica_acessorios,48,411,1,400,6000,0.066666656,computers_accessories,Electronics_Tech
ef1cd7db4d53e9ab7517ec9d4aecfa03,esporte_lazer,45,211,1,150,2816,0.053267027,sports_leisure,Sports_Hobbies_Leisure
71225f49be70df4297892f6a5fa62171,unknown,,,,200,352,0.568180204,unknown,Other
620af218f5c91a81482e4555864aa4db,moveis_decoracao,60,3160,3,9850,14094,0.698878906,furniture_decor,Home_Living
f6c3624f0bad00eefa032e306776a77b,fashion_calcados,51,1436,1,300,4096,0.07324217,fashion_shoes,Fashion_Accessories
65e1b99d6a0daa104350e07aa3693ef1,cama_mesa_banho,55,397,1,1500,9000,0.166666648,bed_bath_table,Home_Living
d17a8ef6d4228318ca645116dd6bea23,eletronicos,43,287,1,350,2907,0.120398995,electronics,Electronics_Tech
51c3bce480bc653e51d768e09253d6dd,automotivo,52,85,1,250,3500,0.071428551,auto,Other
d26fcc1c248f5f9f8340e6061bf1f2b5,instrumentos_musicais,63,999,10,1400,44550,0.031425364,musical_instruments,Sports_Hobbies_Leisure
f31bea9613b455322a1dd6c1de66227d,artigos_de_natal,44,247,1,200,1408,0.142045354,christmas_supplies,Sports_Hobbies_Leisure
5bc5b37461d0d4ee9b6e9507b01fc1d7,cama_mesa_banho,60,1617,4,250,3872,0.064566099,bed_bath_table,Home_Living
e8bf29c4bfb2d46faeba76ed3db7f44f,eletroportateis,56,1099,3,9300,39237,0.237021173,small_appliances,Home_Living
d65b6607952f9e0d705b1cbdc92ac027,cool_stuff,57,768,4,500,4050,0.12345676,cool_stuff,Sports_Hobbies_Leisure
07f2e8872fd2d0e17780989da6c06362,malas_acessorios,43,727,1,800,31654,0.025273266,luggage_accessories,Fashion_Accessories
b4c0a557e24a783073ea34fdabe4663c,bebes,52,738,1,950,42750,0.022222222,baby,Health_Beauty_Baby
d368d485a71290394dddb034555b8eff,fashion_bolsas_e_acessorios,55,634,4,675,18095,0.03730312,fashion_bags_accessories,Fashion_Accessories
4f9d35e798dff81bc71b11b28d9adf7a,utilidades_domesticas,37,2475,6,1100,10400,0.105769221,housewares,Home_Living
67638c5b9e1d3f0f3c76cd4147eeac2f,brinquedos,40,1156,1,310,2856,0.108543379,toys,Sports_Hobbies_Leisure
2c42bf0cba650bd08bfeac2412b06ef6,cama_mesa_banho,60,340,1,800,9520,0.084033605,bed_bath_table,Home_Living
e9775f87bb8e7d4b82128c9adda40669,papelaria,57,722,3,200,4320,0.046296286,stationery,Business_Construction
6a4afe6c644493c0a79d2c54c8149938,moveis_decoracao,55,130,1,1900,14000,0.135714276,furniture_decor,Home_Living
3c5229dee6997f28485a65cbabceacb8,utilidades_domesticas,58,535,5,600,6600,0.090909077,housewares,Home_Living
b73a2c0ec9eb8d2badfbc9d8d27f3ad6,pet_shop,53,627,1,18050,103600,0.174227798,pet_shop,Other
66e2abb080c6383458347f1e6d47ed4a,livros_interesse_geral,58,1288,2,1300,4950,0.26262621,books_general_interest,Sports_Hobbies_Leisure
1097d069f21f90425a11bb3293ca1d87,moveis_decoracao,63,682,8,1700,38700,0.043927647,furniture_decor,Home_Living
b75bc6d95abd11862892008658b17f49,utilidades_domesticas,61,881,4,6800,64000,0.106249998,housewares,Home_Living
142b4f0578f914f7b4ab677472850965,bebes,13,850,1,450,4320,0.104166643,baby,Health_Beauty_Baby
c66473cee835e09bdd0edc66f628af7c,eletronicos,48,118,1,100,3456,0.028935177,electronics,Electronics_Tech
e43311c5b307c31b994c47588c59b168,moveis_decoracao,50,500,1,300,850,0.352940761,furniture_decor,Home_Living
c6ac3472e33913332e3f394ed2ebec24,brinquedos,45,308,7,750,7938,0.094482225,toys,Sports_Hobbies_Leisure
632fe3d92c45b5c83f4102fadd94ee92,industria_comercio_e_negocios,52,1561,2,6950,58240,0.119333789,industry_commerce_and_business,Business_Construction
dab1750d4e397e53ddd0f128982de661,automotivo,56,703,6,6300,20539,0.306733516,auto,Other
0cc8792aea4a5586398479689a6daf63,eletrodomesticos,56,101,1,150,1872,0.080128162,home_appliances,Home_Living
71a62950e363cbba0816448a733a58e0,bebes,38,1531,2,750,60000,0.0125,baby,Health_Beauty_Baby
eac9f4e3a6148ef63f16aaec0cd9731f,cama_mesa_banho,43,502,1,700,7040,0.099431804,bed_bath_table,Home_Living
3c0b8519a8235ff19814687b02957b77,moveis_decoracao,48,1470,3,200,1750,0.114285649,furniture_decor,Home_Living
00e040fed5fb843e28740181ddca3521,telefonia,58,477,3,400,816,0.490195478,telephony,Electronics_Tech
136da55add0b0a3c8c5404913a225e47,utilidades_domesticas,49,370,2,300,1920,0.156249919,housewares,Home_Living
30ed98dda461030e31c6751bafe78746,automotivo,46,47,1,1100,103684,0.010609158,auto,Other
b216627ec2c376d682722970832aa2c1,cama_mesa_banho,51,446,1,700,2560,0.273437393,bed_bath_table,Home_Living
4fa7e168d8cf9a9cb233e7a0d2821e94,fashion_bolsas_e_acessorios,53,830,1,100,1280,0.078124939,fashion_bags_accessories,Fashion_Accessories
43a39180da2ed07ba59252d23cf029e7,utilidades_domesticas,59,230,2,600,6400,0.093749985,housewares,Home_Living
2c28d5cc196e413502b3f8a4ed9aedc9,perfumaria,46,859,2,450,5616,0.080128191,perfumery,Health_Beauty_Baby
d13014be74a15d878b1b681b779f3215,brinquedos,47,746,3,500,4224,0.118371184,toys,Sports_Hobbies_Leisure
107bf5aa8cee35a9fec5e0bf1fd5e1cd,sinalizacao_e_seguranca,15,224,1,150,7812,0.019201226,signaling_and_security,Business_Construction
d06466afa11453b6450b70992c90ece7,beleza_saude,57,821,1,550,2880,0.190972156,health_beauty,Health_Beauty_Baby
0ddf5b8a3a2a417e9ec403ddd8a59446,pet_shop,52,348,5,250,2268,0.110229228,pet_shop,Other
a3c485c1ba93a314a9606492aeb0072c,climatizacao,39,401,1,5075,100878,0.050308293,air_conditioning,Home_Living
550299c725cac9511da2b6f40543270c,cama_mesa_banho,54,609,1,200,2940,0.068027188,bed_bath_table,Home_Living
b85e7700530804e8e2043604b9b1a6bf,perfumaria,49,481,1,175,2816,0.062144864,perfumery,Health_Beauty_Baby
6269367991dd832f09999605131f2c54,automotivo,52,828,1,400,27000,0.014814814,auto,Other
b046862b2553fe4962392cdc93a2ae93,malas_acessorios,47,1479,1,850,37500,0.022666666,luggage_accessories,Fashion_Accessories
3d3dd9f435c6795eb6ff0be50b45041f,papelaria,44,373,3,3167,38850,0.081518659,stationery,Business_Construction
3fa43718c1d128c8d2f148530e9493f5,ferramentas_jardim,29,1038,5,16300,75000,0.21733333,garden_tools,Home_Living
58c91c9e1ddc24815b7c15ac4e8fee5e,portateis_casa_forno_e_cafe,53,97,1,150,5967,0.025138256,small_appliances_home_oven_and_coffee,Home_Living
3ec2984cb2de1675a0306bfc60dbe5a5,cama_mesa_banho,56,458,1,1860,15444,0.120435113,bed_bath_table,Home_Living
50b3e51a19f3784534cbaf9c275dfea5,telefonia,36,218,1,100,1200,0.083333264,telephony,Electronics_Tech
173c08b531cec70292992396ced22e7d,moveis_decoracao,26,375,1,1600,9800,0.163265289,furniture_decor,Home_Living
8ac24e23a102245823e640f485846289,eletronicos,32,598,5,525,7500,0.069999991,electronics,Electronics_Tech
33ba4b29d820b397054cc97e892ab1bc,automotivo,57,955,2,300,2550,0.117647013,auto,Other
d824970b558d811cdcd98a4830cf1478,relogios_presentes,57,673,1,500,3520,0.142045414,watches_gifts,Fashion_Accessories
844f0dc5dc6484304c769ce90e7a2c48,fashion_underwear_e_moda_praia,63,3853,12,700,3000,0.233333256,fashion_underwear_beach,Fashion_Accessories
8762b647d716b99b09ee045657f9d383,malas_acessorios,31,851,3,600,9600,0.062499993,luggage_accessories,Fashion_Accessories
927ab43b52f8e2af38e2ab92fdd25637,automotivo,57,1671,1,730,5400,0.13518516,auto,Other
817880704f1fcf911b4342385f701fc1,beleza_saude,53,1828,2,650,4620,0.14069261,health_beauty,Health_Beauty_Baby
5858f45c20fde7d7e49af37a2166635a,beleza_saude,38,1665,1,2300,4896,0.469771146,health_beauty,Health_Beauty_Baby
fef20920e4ff569015ea64270cd3c741,ferramentas_jardim,42,207,1,1200,24000,0.049999998,garden_tools,Home_Living
cce55549bb816a12eba7ddfd637a961d,relogios_presentes,53,356,4,300,352,0.852270306,watches_gifts,Fashion_Accessories
9bf49e13f79afe62919c79d125d81cf8,ferramentas_jardim,47,417,4,1150,7392,0.155573572,garden_tools,Home_Living
aa280035c50ba62c746480a59045eec4,brinquedos,56,678,3,200,1408,0.142045354,toys,Sports_Hobbies_Leisure
062c203528884afcf5ab3bcd04593f51,moveis_decoracao,43,140,1,1500,17500,0.085714281,furniture_decor,Home_Living
df872c596e00cd0160e6c8eb5424739f,moveis_cozinha_area_de_servico_jantar_e_jardim,39,266,1,30000,217248,0.138091029,kitchen_dining_laundry_garden_furniture,Home_Living
5174f9e08f01fe6b72a7eca26d562a05,cama_mesa_banho,57,558,1,2250,15625,0.143999991,bed_bath_table,Home_Living
2d12dfe2cf5a6677b26067f2ddb55844,brinquedos,41,998,3,1350,14960,0.090240636,toys,Sports_Hobbies_Leisure
20f160a9cf2e856ee5eba259e9ae33f9,perfumaria,56,1224,3,556,5376,0.1034226,perfumery,Health_Beauty_Baby
3fd19f24609ba67a95e7a88f1b0e8e7d,moveis_decoracao,23,910,2,1700,13500,0.125925917,furniture_decor,Home_Living
8c5bf458020588e0dfeda011254eadbe,livros_interesse_geral,49,468,1,450,2704,0.166420057,books_general_interest,Sports_Hobbies_Leisure
89db899bdb35ae40d0901e38f21d2ede,automotivo,46,458,1,2200,352,6.249982244,auto,Other
a8a9e4c2fe6117daf517ed312d95e8dc,moveis_decoracao,59,1953,1,700,8349,0.083842366,furniture_decor,Home_Living
9bb2d066e4b33b624cbdfec7d50b3dcb,pet_shop,53,1494,2,900,11362,0.079211399,pet_shop,Other
f418649d11303fb6fcde71c9133f2ecc,utilidades_domesticas,57,394,1,1400,27000,0.05185185,housewares,Home_Living
f1a48f0ff1d54ce67d50bebc7e47ca96,eletroportateis,41,702,1,800,9000,0.088888879,small_appliances,Home_Living
9d1dc59b23fe43e3808d874e78a5cfee,papelaria,55,300,3,1800,34800,0.051724136,stationery,Business_Construction
3c28d10ea65fbafd9792027334cf4544,moveis_decoracao,57,1586,6,228,3060,0.07450978,furniture_decor,Home_Living
0254806b6c237bd1f21cae60ea8d1533,moveis_decoracao,45,1064,1,7183,56448,0.127249856,furniture_decor,Home_Living
62fde58e97724f8b7519f3789eefa33f,unknown,,,,600,18375,0.032653059,unknown,Other
5026f48060b51abce464cb03e1d92847,audio,58,1278,5,450,2700,0.166666605,audio,Electronics_Tech
b616783675f9399f98376a7a1cf2d0bf,utilidades_domesticas,49,964,1,1300,5760,0.225694405,housewares,Home_Living
62fbbb0a6ac63ddc705968f95f5fb788,climatizacao,57,1351,5,5800,22880,0.253496492,air_conditioning,Home_Living
e666620bf34e8a108d43851b6b7543fb,eletroportateis,49,663,1,2300,40500,0.056790122,small_appliances,Home_Living
64b4f32393cbf55be791078e7a2adca0,relogios_presentes,56,817,1,50,2048,0.024414051,watches_gifts,Fashion_Accessories
70cbbf603be04fd0947d83608b9a2266,telefonia,51,675,4,314,2520,0.124603125,telephony,Electronics_Tech
a0c8114ed9f3ecd1a0394e3987b87613,cool_stuff,51,729,2,8100,42120,0.192307688,cool_stuff,Sports_Hobbies_Leisure
e78bb4f98fc44ff2b94558e4358ce6b4,brinquedos,41,220,1,600,23625,0.025396824,toys,Sports_Hobbies_Leisure
c656d2d3950c3165ec6574f3f6b9353e,brinquedos,51,462,3,1500,14976,0.10016025,toys,Sports_Hobbies_Leisure
846da0169591ba9433fe3a6ba6ba0373,utilidades_domesticas,51,482,3,617,13000,0.047461535,housewares,Home_Living
af1adc5466b28e90f0878a07ef26d3e3,beleza_saude,32,569,2,700,4096,0.170898396,health_beauty,Health_Beauty_Baby
cb3837fe99e4b92c4082faf8fb6f75ba,consoles_games,60,1302,4,367,4096,0.089599588,consoles_games,Electronics_Tech
fc4e529d4121c3f5ced63c2ad05fb2d2,relogios_presentes,57,706,1,400,4116,0.097181706,watches_gifts,Fashion_Accessories
380aa1e702b7e85375d3d81d893acf73,moveis_decoracao,24,709,4,550,3630,0.15151511,furniture_decor,Home_Living
418aafa8794c4c22bacfa453f98bbf26,beleza_saude,52,353,1,600,5202,0.115340232,health_beauty,Health_Beauty_Baby
f3a1a865ba61412ac17ab53f1a9c0082,telefonia,57,823,2,50,3872,0.01291322,telephony,Electronics_Tech
48cfb3a131e13b40d85ba31ca531c3b1,industria_comercio_e_negocios,53,407,1,2850,9520,0.299369716,industry_commerce_and_business,Business_Construction
e55ed19897a6692649240b894020d683,ferramentas_jardim,50,187,1,8250,73440,0.1123366,garden_tools,Home_Living
e3372817fa5d5e8a0ce5db0fa237a3ad,telefonia,48,1047,4,100,8000,0.012499998,telephony,Electronics_Tech
61107c91091400f4c4523ed7b461a20e,utilidades_domesticas,59,2180,3,12150,67599,0.179736384,housewares,Home_Living
057df564fda79ad8fa5e1928dfbe3e8c,cool_stuff,47,867,1,300,5000,0.059999988,cool_stuff,Sports_Hobbies_Leisure
6841fe26a65cdc7dad114a453ce638b3,pet_shop,52,423,2,150,6318,0.023741687,pet_shop,Other
dd3575a8c5e2139f680a9816a15c8f2a,consoles_games,38,919,3,700,1710,0.409356486,consoles_games,Electronics_Tech
b7a58cab4a8f4016e27298891cbf47e6,esporte_lazer,33,751,1,200,5984,0.033422454,sports_leisure,Sports_Hobbies_Leisure
3a12fe499b9342f78cb827ee18393e7f,cama_mesa_banho,54,739,1,1050,6250,0.167999973,bed_bath_table,Home_Living
8b1b115b8dc96bdfa740d4267019a201,telefonia,56,451,1,133,792,0.167929081,telephony,Electronics_Tech
303b5f49ba6dd3d1d40aa3fe9b4f0bf9,telefonia,43,398,4,150,627,0.239234068,telephony,Electronics_Tech
3327aad61d86158ed8bfd97388e37376,utilidades_domesticas,54,476,1,775,6348,0.122085677,housewares,Home_Living
cb9d0035d58326e67764402c4379385d,brinquedos,54,641,4,2050,35409,0.057894884,toys,Sports_Hobbies_Leisure
6ddb759e33850bceb1b22a91e79fa995,eletroportateis,38,184,4,2400,16128,0.148809515,small_appliances,Home_Living
f017f439ad87e9501378bd226f2ce26e,fashion_bolsas_e_acessorios,39,386,3,600,1936,0.309917195,fashion_bags_accessories,Fashion_Accessories
164c46357539e20cff56925225cf924c,esporte_lazer,38,490,1,700,8400,0.083333323,sports_leisure,Sports_Hobbies_Leisure
419b12eaf8841add29c3503ee6cddb91,esporte_lazer,60,1552,3,1450,23625,0.061375659,sports_leisure,Sports_Hobbies_Leisure
1bc727ecf620b4b524541bf5b60e3314,moveis_decoracao,40,509,4,4000,64000,0.062499999,furniture_decor,Home_Living
dade783416e4099641bdd36ee0f0c3a3,brinquedos,27,512,1,6745,84320,0.079992883,toys,Sports_Hobbies_Leisure
98d893a81a1845b6f278f33eee0a4f36,livros_importados,48,2157,6,1000,4356,0.229568359,books_imported,Sports_Hobbies_Leisure
43ee88561093499d9e571d4db5f20b79,moveis_decoracao,39,161,3,200,8000,0.024999997,furniture_decor,Home_Living
72d0a38fe43ba7087d71e245d1b76c9e,moveis_cozinha_area_de_servico_jantar_e_jardim,55,383,2,22150,132848,0.166731903,kitchen_dining_laundry_garden_furniture,Home_Living
4f469a5f807d396370c43aa7d536a2a8,cama_mesa_banho,36,223,1,550,6000,0.091666651,bed_bath_table,Home_Living
aa8627a375771ab01288705307ec4ae5,utilidades_domesticas,53,493,1,5750,30000,0.19166666,housewares,Home_Living
3554200c1d7f3b4b39a0ae68aa1c0a54,malas_acessorios,56,267,1,4633,37740,0.122760993,luggage_accessories,Fashion_Accessories
7d28cd96eae3fa5a49bdbfa00af70ea8,automotivo,59,2034,6,1775,39060,0.045442907,auto,Other
d1e21bab9f1729613433a8a4374f58fa,esporte_lazer,38,165,1,400,8000,0.049999994,sports_leisure,Sports_Hobbies_Leisure
4f5ebefc2bff02e685e4cf546c88f9b3,moveis_decoracao,33,187,5,7950,60800,0.130756577,furniture_decor,Home_Living
88d79d63d20f4183d9ed1144cff05d8e,beleza_saude,44,1165,1,250,2640,0.094696934,health_beauty,Health_Beauty_Baby
db1d1a4569fdbae28a0d3340d907f7af,unknown,,,,400,960,0.416666233,unknown,Other
4630761de87581e8b659dc77bb7eb4ee,malas_acessorios,52,220,1,650,15640,0.0415601,luggage_accessories,Fashion_Accessories
621dce691c2ff3f99e21c21057ddc0ba,cama_mesa_banho,51,444,2,950,12800,0.074218744,bed_bath_table,Home_Living
19da2bf3225b2f11d5c3b2597576ea22,esporte_lazer,59,941,8,6350,33750,0.188148143,sports_leisure,Sports_Hobbies_Leisure
66d92b0c49af34728904a73c26e9e59a,relogios_presentes,56,582,1,450,4256,0.105733058,watches_gifts,Fashion_Accessories
02ad328219e45e7d138101bc3c8aa6c6,casa_construcao,52,928,7,1000,5120,0.195312462,home_construction,Home_Living
aaf0d4a362d1cee82e4361f19af2b01f,esporte_lazer,55,662,1,190,4864,0.039062492,sports_leisure,Sports_Hobbies_Leisure
194163a8a65a48a8c95623c399a9d4a7,unknown,,,,1600,14976,0.1068376,unknown,Other
2caf6fb89364a155b1e788a3ccd91a25,perfumaria,50,548,1,300,352,0.852270306,perfumery,Health_Beauty_Baby
1d52c0fd7c289b6b7e0dc022067d33e8,pet_shop,39,619,1,111,2040,0.054411738,pet_shop,Other
3e442d09f9dfef002aadf31960869f65,informatica_acessorios,33,1084,2,200,2378,0.084104254,computers_accessories,Electronics_Tech
5c551c8375040d684180cc1a549f7714,informatica_acessorios,38,492,1,300,2592,0.115740696,computers_accessories,Electronics_Tech
d3b023772520cd1c6ea58f6701679d4b,papelaria,52,224,2,2400,56980,0.042120041,stationery,Business_Construction
5947c33d0250e65638336c25f5a8ab48,cama_mesa_banho,48,354,1,26600,23625,1.125925878,bed_bath_table,Home_Living
1342c0533d30a76542a5697aed78039f,moveis_decoracao,42,993,1,1050,7803,0.134563612,furniture_decor,Home_Living
b0c7a71c8620bd389e240f63a507dc50,livros_interesse_geral,48,659,1,13300,352,37.78398357,books_general_interest,Sports_Hobbies_Leisure
d71ea20de013251a448d2a16b1defa1a,papelaria,36,436,1,400,26460,0.015117157,stationery,Business_Construction
d011223de539cd224b5c5c8082313d46,moveis_decoracao,50,676,2,2125,24948,0.085177165,furniture_decor,Home_Living
6b04a3268d84351b65aeba3f1fbc2a25,moveis_decoracao,59,1749,4,950,8775,0.108262096,furniture_decor,Home_Living
2251aec7efe1a143690c889ff64ceb8a,automotivo,60,651,5,4350,13248,0.328351424,auto,Other
e2336d327209ca849dca5afda036f842,eletronicos,38,459,1,250,6156,0.04061078,electronics,Electronics_Tech
f8e5d2574bedbb98efe044c829386487,moveis_decoracao,36,592,1,2300,4875,0.471794775,furniture_decor,Home_Living
42877980a9990b1391c279582c1aa894,esporte_lazer,59,1013,3,200,1680,0.119047548,sports_leisure,Sports_Hobbies_Leisure
2bb11ef7e7d20cb8a80932979464e7ce,utilidades_domesticas,63,334,1,900,12480,0.072115379,housewares,Home_Living
1305c16a9228b89ed9dc201c20df2363,relogios_presentes,43,602,2,500,1936,0.258264329,watches_gifts,Fashion_Accessories
fb31d5d2acd4bf37057330c1a96af712,automotivo,58,840,1,1750,40500,0.043209875,auto,Other
622bad99b4296aade0783ebecdd3fa15,esporte_lazer,47,1249,1,400,4050,0.098765408,sports_leisure,Sports_Hobbies_Leisure
8e5f38754987574b781aebd5a7d4d33e,bebes,38,974,5,119,2464,0.048295435,baby,Health_Beauty_Baby
bc80cffca0c4d1c7769e7b253c5cc547,relogios_presentes,44,307,1,375,5040,0.074404747,watches_gifts,Fashion_Accessories
192b332c511e484ea4f3f8b0526ee59d,esporte_lazer,32,480,1,500,2464,0.202921996,sports_leisure,Sports_Hobbies_Leisure
0f7720c31413b5c7790e3f301342464d,cama_mesa_banho,40,305,1,1125,13950,0.080645156,bed_bath_table,Home_Living
6b82bdfc88a9241c396addd75f5c8baa,casa_construcao,48,868,8,700,6912,0.101273133,home_construction,Home_Living
83b9177e8afdc2719c085b5a96aa441b,esporte_lazer,26,729,4,300,1760,0.170454449,sports_leisure,Sports_Hobbies_Leisure
2f1927c926303d27159849d2601d5d96,esporte_lazer,40,354,3,650,14000,0.046428568,sports_leisure,Sports_Hobbies_Leisure
2584d5fa1ac792c8c26168eca51bb4d0,casa_construcao,56,797,5,9950,59488,0.167260621,home_construction,Home_Living
e96a50fc74fa04fd6f23b324d87a1a81,livros_importados,34,472,1,800,1260,0.634920131,books_imported,Sports_Hobbies_Leisure
53a19e181057f10a84c7b2cb539c722a,cool_stuff,53,445,2,900,20250,0.044444442,cool_stuff,Sports_Hobbies_Leisure
cae7a908351ea0b7acb0086a51f6f565,unknown,,,,400,1925,0.2077921,unknown,Other
ce6450b4e1fbb3bc232eeb8b8e1c5757,telefonia,46,486,2,167,2720,0.061397036,telephony,Electronics_Tech
dd0c5ce67727fde645d9a6c8cdc4970d,eletronicos,59,743,2,343,8512,0.040296048,electronics,Electronics_Tech
50aa8f292a9510d5542f2a078903a2a7,esporte_lazer,49,1141,2,400,7733,0.051726361,sports_leisure,Sports_Hobbies_Leisure
0160785b697a5ea87d52949bd097ce05,malas_acessorios,48,389,3,14000,78936,0.177358871,luggage_accessories,Fashion_Accessories
e0352fc1b2c93712f1772fc4b0204db7,moveis_escritorio,59,1253,1,8075,45084,0.179110102,office_furniture,Business_Construction
7824bce065d8704739ac0fc0c8135d04,beleza_saude,54,353,2,7400,14450,0.512110691,health_beauty,Health_Beauty_Baby
6e69b019a5ce263335eacafaa68ffeba,brinquedos,52,233,1,300,23625,0.012698412,toys,Sports_Hobbies_Leisure
06cdc7832ac572e307bdacf9ba9f66a9,dvds_blu_ray,48,899,1,150,560,0.267856665,dvds_blu_ray,Sports_Hobbies_Leisure
49d89239eb92d383e390b38b9bb792c6,automotivo,59,580,2,200,1600,0.124999922,auto,Other
4ecb94d07e0dc53677b5227fea02cd5b,construcao_ferramentas_construcao,49,267,2,6700,9000,0.744444362,construction_tools_construction,Business_Construction
1002287b975c051e4f283579598cf6d2,utilidades_domesticas,58,471,5,8250,38115,0.216450211,housewares,Home_Living
33e503f68fb60fe165ed992965f2c737,informatica_acessorios,51,550,1,5550,4761,1.165721242,computers_accessories,Electronics_Tech
73bcea4312cb31d72bffc6562f7f7c71,cine_foto,55,468,2,350,1152,0.303819181,cine_photo,Sports_Hobbies_Leisure
72a26085dd4fbd27f7206188081008d9,utilidades_domesticas,47,587,3,1000,7056,0.141723336,housewares,Home_Living
f744418ea0467967ce11d829d1f9419a,cama_mesa_banho,53,271,1,1300,23625,0.055026453,bed_bath_table,Home_Living
efaf96097dbe32a78254739ee35900cb,fashion_roupa_masculina,36,695,2,300,352,0.852270306,fashion_male_clothing,Fashion_Accessories
eeab31cd2a4bcd64e6b249e0a674b3a8,alimentos_bebidas,60,295,2,274,8400,0.032619044,food_drink,Food_Drink
5f8c8e55a203357be71e318167b70a0c,telefonia_fixa,56,1130,2,842,9660,0.087163552,fixed_telephony,Electronics_Tech
059d3cf4de5bc9099cdb4c10ee7e84d5,automotivo,58,824,1,200,352,0.568180204,auto,Other
dabb495df6a109d46f8faeca31a1c75d,malas_acessorios,28,491,2,150,2992,0.050133673,luggage_accessories,Fashion_Accessories
